Date,Open,High,Low,Close,Adj Close,Volume
2017-09-14,64.419998,64.779999,64.059998,64.129997,63.980835,977400
2017-09-15,64.139999,65.040001,63.910000,64.540001,64.389893,875500
2017-09-18,64.669998,65.110001,64.010002,64.400002,64.250214,864500
2017-09-19,64.639999,64.790001,64.180000,64.620003,64.469711,599200
2017-09-20,64.580002,64.680000,63.209999,64.239998,64.090584,1356400
2017-09-21,64.129997,64.129997,62.980000,63.400002,63.252541,1102400
2017-09-22,63.000000,63.450001,62.880001,63.299999,63.152771,711600
2017-09-25,62.770000,62.849998,61.330002,61.980000,61.835842,1521000
2017-09-26,62.560001,62.820000,61.840000,62.279999,62.135143,1064400
2017-09-27,62.910000,63.849998,62.599998,63.389999,63.242561,1574800
2017-09-28,63.099998,63.450001,62.790001,63.330002,63.182709,1097100
2017-09-29,63.560001,64.320000,63.250000,64.220001,64.070625,1140700
2017-10-02,64.430000,64.860001,63.779999,64.309998,64.160416,1107400
2017-10-03,64.480003,64.750000,64.230003,64.629997,64.479683,788700
2017-10-04,64.379997,65.000000,64.260002,64.720001,64.569473,815900
2017-10-05,65.169998,66.040001,65.050003,66.000000,65.846489,1030600
2017-10-06,65.540001,66.150002,65.540001,66.139999,65.986168,885500
2017-10-09,66.360001,66.449997,65.849998,66.019997,65.866440,569000
2017-10-10,66.440002,66.580002,65.510002,66.110001,65.956230,761000
2017-10-11,66.050003,66.510002,65.879997,66.510002,66.355309,602400
2017-10-12,66.279999,66.769997,66.110001,66.260002,66.105896,815700
2017-10-13,66.779999,66.900002,66.629997,66.739998,66.584763,617200
2017-10-16,67.050003,67.220001,66.809998,67.199997,67.043701,654700
2017-10-17,67.150002,67.370003,66.940002,67.349998,67.193352,600300
2017-10-18,67.480003,67.500000,67.010002,67.199997,67.043701,512100
2017-10-19,66.470001,66.699997,65.760002,66.699997,66.544861,1081300
2017-10-20,67.260002,67.339996,66.879997,67.040001,66.884079,747600
2017-10-23,67.309998,67.320000,65.989998,66.169998,66.016098,1291800
2017-10-24,66.370003,66.660004,65.900002,66.419998,66.265518,1309200
2017-10-25,66.120003,66.559998,64.900002,65.879997,65.726776,1234800
2017-10-26,65.820000,66.110001,65.430000,65.500000,65.347656,980000
2017-10-27,67.589996,69.500000,67.440002,69.199997,69.039047,1726500
2017-10-30,67.589996,70.099998,67.589996,69.580002,69.418167,1065500
2017-10-31,70.000000,70.279999,69.610001,70.080002,69.917000,738800
2017-11-01,70.599998,70.709999,69.519997,70.050003,69.887077,1040400
2017-11-02,69.860001,69.919998,68.820000,69.730003,69.567825,1102200
2017-11-03,70.290001,71.110001,69.779999,71.050003,70.884750,1250900
2017-11-06,70.980003,71.610001,70.930000,71.550003,71.383583,516500
2017-11-07,71.459999,71.820000,71.150002,71.629997,71.463394,885600
2017-11-08,71.599998,72.250000,71.430000,72.220001,72.052032,612700
2017-11-09,71.050003,71.519997,69.980003,71.419998,71.253883,1327900
2017-11-10,71.120003,71.550003,70.870003,71.440002,71.273842,705800
2017-11-13,70.900002,71.779999,70.900002,71.589996,71.423485,558100
2017-11-14,71.050003,71.239998,70.400002,71.099998,70.934631,976300
2017-11-15,70.480003,70.769997,69.669998,70.360001,70.196350,1003000
2017-11-16,71.129997,72.510002,71.120003,72.190002,72.022102,1176400
2017-11-17,72.220001,72.309998,71.510002,71.639999,71.473366,650200
2017-11-20,71.750000,71.849998,71.330002,71.519997,71.353645,549800
2017-11-21,72.139999,73.110001,72.129997,73.040001,72.870117,726600
2017-11-22,73.199997,73.360001,72.919998,73.239998,73.069649,550500
2017-11-24,73.360001,73.790001,73.300003,73.779999,73.608398,578100
2017-11-27,73.699997,74.010002,73.360001,73.699997,73.528572,876900
2017-11-28,74.029999,74.139999,73.220001,74.070000,73.897720,1495300
2017-11-29,73.870003,73.870003,70.790001,71.529999,71.363625,2407400
2017-11-30,72.070000,72.919998,71.750000,72.680000,72.510948,1735000
2017-12-01,71.739998,72.739998,69.910004,72.059998,71.892395,2208900
2017-12-04,72.970001,73.050003,70.239998,70.400002,70.236259,2242000
2017-12-05,70.269997,72.050003,69.790001,70.419998,70.256210,1851100
2017-12-06,69.900002,71.300003,69.760002,71.059998,70.894714,1282300
2017-12-07,71.080002,71.970001,70.910004,71.559998,71.393562,1204600
2017-12-08,72.589996,72.940002,71.959999,72.190002,72.022102,1117800
2017-12-11,72.239998,73.330002,72.230003,73.309998,73.139488,901600
2017-12-12,73.239998,73.519997,72.800003,73.099998,72.929985,824100
2017-12-13,73.660004,73.830002,73.169998,73.360001,73.189377,898300
2017-12-14,73.639999,73.959999,73.099998,73.250000,73.079636,936500
2017-12-15,73.820000,75.070000,73.580002,74.849998,74.675903,1373800
2017-12-18,75.870003,76.290001,75.620003,76.139999,75.962906,1174400
2017-12-19,75.870003,76.000000,74.849998,75.279999,75.104912,1125300
2017-12-20,75.800003,75.820000,74.489998,75.089996,74.915344,1436400
2017-12-21,75.260002,75.750000,74.919998,75.099998,74.925331,798200
2017-12-22,74.839996,74.959999,74.519997,74.919998,74.745743,803800
2017-12-26,74.139999,74.279999,73.550003,74.110001,73.937622,698200
2017-12-27,74.050003,74.500000,73.949997,74.120003,73.947617,618700
2017-12-28,74.529999,74.559998,74.099998,74.269997,74.097252,822800
2017-12-29,74.389999,74.400002,73.279999,73.330002,73.159439,1195900
2018-01-02,74.059998,75.940002,73.739998,75.870003,75.693535,1330200
2018-01-03,76.059998,77.500000,76.029999,77.349998,77.170090,1266400
2018-01-04,77.940002,78.099998,77.459999,77.629997,77.449440,1049000
2018-01-05,78.339996,79.290001,78.089996,79.169998,78.985870,1196100
2018-01-08,79.220001,79.879997,79.129997,79.760002,79.574486,1160400
2018-01-09,80.120003,80.260002,79.330002,79.830002,79.644333,1175500
2018-01-10,79.029999,79.440002,78.360001,79.389999,79.205353,1341100
2018-01-11,79.699997,80.489998,79.449997,80.489998,80.302780,1417600
2018-01-12,80.330002,81.830002,80.169998,81.629997,81.440132,1322400
2018-01-16,82.709999,83.580002,80.730003,81.169998,80.981216,2417900
2018-01-17,81.940002,83.190002,81.190002,82.919998,82.727135,1544900
2018-01-18,82.690002,83.339996,82.279999,82.949997,82.757065,1257000
2018-01-19,83.480003,83.730003,82.669998,83.480003,83.285835,1278000
2018-01-22,83.370003,85.250000,83.230003,85.250000,85.051727,1158500
2018-01-23,85.800003,86.820000,85.709999,86.639999,86.438484,1359800
2018-01-24,87.000000,87.410004,84.550003,85.580002,85.380959,2851800
2018-01-25,86.639999,86.730003,84.900002,85.470001,85.271210,1605200
2018-01-26,86.389999,87.980003,86.080002,87.970001,87.765388,1160700
2018-01-29,87.639999,88.010002,86.830002,87.180000,86.977226,1726500
2018-01-30,85.589996,86.470001,84.870003,85.779999,85.580490,1873600
2018-01-31,86.720001,87.029999,85.370003,86.410004,86.209030,1447400
2018-02-01,85.120003,86.750000,84.430000,84.980003,84.782356,1557600
2018-02-02,84.339996,84.680000,81.449997,81.540001,81.350357,3975200
2018-02-05,80.010002,82.690002,75.059998,75.230003,75.055031,4300300
2018-02-06,73.000000,79.290001,72.260002,79.059998,78.876114,4089500
2018-02-07,78.620003,80.330002,77.040001,77.040001,76.860817,2575800
2018-02-08,77.419998,77.599998,70.559998,70.620003,70.455757,2960900
2018-02-09,72.559998,74.000000,67.480003,72.940002,72.770348,4824400
2018-02-12,74.459999,76.559998,73.290001,75.599998,75.424164,2696100
2018-02-13,74.760002,76.629997,74.459999,76.279999,76.102577,1471700
2018-02-14,75.419998,79.419998,75.400002,79.199997,79.015785,2549500
2018-02-15,80.570000,82.050003,78.930000,82.040001,81.849197,2758700
2018-02-16,81.589996,83.129997,81.099998,81.430000,81.240601,2370200
2018-02-20,80.800003,83.050003,80.699997,81.629997,81.440132,1764900
2018-02-21,82.400002,84.070000,81.129997,81.150002,80.961258,2427400
2018-02-22,81.949997,82.750000,80.760002,81.239998,81.051048,2093400
2018-02-23,82.400002,84.449997,81.809998,84.449997,84.253586,1698200
2018-02-26,85.230003,86.669998,85.150002,86.669998,86.468422,1724700
2018-02-27,86.760002,87.040001,84.510002,84.510002,84.313446,3257000
2018-02-28,85.540001,86.070000,83.379997,83.449997,83.255913,1902000
2018-03-01,83.570000,84.300003,79.269997,80.809998,80.622040,3890800
2018-03-02,78.769997,82.500000,78.250000,82.220001,82.028770,2436400
2018-03-05,81.470001,84.449997,80.870003,84.000000,83.804626,2326200
2018-03-06,84.830002,85.320000,83.720001,84.699997,84.502998,2355800
2018-03-07,83.419998,85.250000,83.169998,85.080002,84.882126,2016300
2018-03-08,85.760002,86.160004,85.129997,86.029999,85.829910,1408600
2018-03-09,87.300003,89.300003,87.019997,89.300003,89.092308,1893900
2018-03-12,89.870003,90.730003,89.480003,90.120003,89.910393,1954800
2018-03-13,91.050003,91.480003,87.400002,87.900002,87.695549,2618900
2018-03-14,88.739998,88.900002,87.050003,87.830002,87.625725,2200400
2018-03-15,87.980003,88.690002,87.000000,87.589996,87.386276,1900700
2018-03-16,87.900002,88.320000,87.050003,87.169998,86.967262,1582000
2018-03-19,85.610001,85.610001,81.910004,83.470001,83.275856,2905000
2018-03-20,83.379997,84.309998,82.930000,83.940002,83.744774,1252400
2018-03-21,83.540001,85.040001,82.480003,83.160004,82.966591,1975400
2018-03-22,80.930000,82.040001,78.900002,79.019997,78.836212,3284300
2018-03-23,78.900002,79.320000,74.820000,74.820000,74.645981,3151300
2018-03-26,77.879997,80.650002,75.500000,80.449997,80.262886,3063900
2018-03-27,81.610001,81.629997,73.879997,75.139999,74.965225,3156700
2018-03-28,74.419998,75.820000,72.360001,73.500000,73.329048,3893600
2018-03-29,74.320000,77.629997,72.919998,76.199997,76.022758,2296200
2018-04-02,75.089996,75.790001,70.220001,71.820000,71.652962,3015500
2018-04-03,73.129997,73.989998,70.800003,73.360001,73.189377,3017900
2018-04-04,70.570000,76.129997,70.370003,75.260002,75.084953,3388700
2018-04-05,77.139999,77.419998,75.440002,76.480003,76.302116,3072500
2018-04-06,74.900002,76.339996,71.980003,72.790001,72.620689,2569500
2018-04-09,73.970001,76.620003,73.459999,73.639999,73.468712,1996000
2018-04-10,75.970001,77.430000,74.949997,76.879997,76.701187,2016600
2018-04-11,76.059998,77.699997,75.900002,76.080002,75.903053,1683400
2018-04-12,77.050003,78.389999,76.900002,77.820000,77.639000,1748000
2018-04-13,78.669998,78.860001,76.440002,77.089996,76.910698,1648800
2018-04-16,78.089996,78.790001,77.190002,78.180000,77.998161,1075100
2018-04-17,79.790001,81.930000,79.529999,81.510002,81.320419,1273600
2018-04-18,81.660004,82.489998,80.820000,81.889999,81.699539,1148800
2018-04-19,81.139999,81.459999,79.839996,80.500000,80.312767,1592100
2018-04-20,79.980003,80.080002,77.300003,77.879997,77.698860,2020400
2018-04-23,78.589996,79.190002,76.599998,77.459999,77.279839,1710600
2018-04-24,78.169998,78.410004,73.150002,74.169998,73.997490,2684200
2018-04-25,74.430000,74.940002,72.300003,74.400002,74.226952,2134700
2018-04-26,76.239998,77.919998,75.750000,77.400002,77.219978,1670300
2018-04-27,79.669998,79.709999,76.660004,77.529999,77.349670,2161200
2018-04-30,77.900002,78.839996,76.040001,76.400002,76.222298,1974400
2018-05-01,76.040001,78.180000,75.669998,78.080002,77.898399,1914500
2018-05-02,78.440002,78.900002,77.059998,77.239998,77.060349,1510700
2018-05-03,76.489998,77.750000,74.739998,77.190002,77.010475,2367500
2018-05-04,76.550003,80.470001,76.410004,80.099998,79.913696,1529700
2018-05-07,80.870003,81.949997,80.739998,81.360001,81.170769,1417000
2018-05-08,81.070000,81.589996,80.080002,81.180000,80.991188,1396000
2018-05-09,81.599998,83.150002,81.000000,83.059998,82.866814,1362500
2018-05-10,83.550003,84.849998,83.440002,84.739998,84.542908,1725100
2018-05-11,84.410004,84.959999,83.820000,84.580002,84.383286,1430600
2018-05-14,84.940002,85.910004,84.570000,84.830002,84.632698,1408100
2018-05-15,83.489998,83.570000,82.059998,82.959999,82.767044,2320600
2018-05-16,83.180000,84.419998,83.089996,84.070000,83.874466,1257900
2018-05-17,83.489998,84.660004,82.580002,83.360001,83.166115,1300400
2018-05-18,82.779999,83.290001,82.279999,82.500000,82.308121,929900
2018-05-21,83.769997,84.519997,82.739998,83.459999,83.265884,1398900
2018-05-22,84.199997,84.449997,82.910004,83.220001,83.026443,934300
2018-05-23,81.940002,84.610001,81.930000,84.610001,84.413208,1340700
2018-05-24,84.550003,84.820000,82.839996,84.529999,84.333389,1355500
2018-05-25,84.500000,85.309998,84.199997,84.709999,84.512985,1071100
2018-05-29,83.879997,84.879997,82.949997,83.949997,83.754745,1531300
2018-05-30,84.550003,85.430000,84.169998,85.120003,84.922020,1026600
2018-05-31,85.050003,86.129997,84.589996,85.010002,84.812279,1648700
2018-06-01,85.839996,87.750000,85.809998,87.680000,87.476067,1148700
2018-06-04,88.110001,89.300003,88.010002,89.180000,88.972572,1047500
2018-06-05,89.599998,90.099998,89.019997,89.760002,89.551231,1007500
2018-06-06,90.010002,90.830002,89.070000,90.830002,90.618736,979200
2018-06-07,90.839996,90.849998,88.470001,89.410004,89.202049,1169800
2018-06-08,88.379997,89.599998,88.059998,89.320000,89.112251,1126100
2018-06-11,89.209999,90.239998,89.160004,89.800003,89.591141,741000
2018-06-12,90.050003,90.919998,89.889999,90.750000,90.538918,660300
2018-06-13,91.040001,92.059998,90.349998,90.669998,90.459114,1327300
2018-06-14,91.480003,92.809998,91.410004,92.559998,92.344711,1168400
2018-06-15,91.910004,92.260002,90.989998,91.910004,91.696236,1537800
2018-06-18,90.730003,91.919998,90.139999,91.800003,91.586494,1468200
2018-06-19,89.440002,91.250000,88.889999,91.239998,91.027794,1584100
2018-06-20,92.059998,93.290001,91.910004,92.540001,92.324760,1201500
2018-06-21,92.970001,93.129997,90.559998,90.900002,90.688583,1460000
2018-06-22,91.529999,91.580002,89.860001,90.320000,90.109917,1001700
2018-06-25,88.860001,89.099998,84.809998,86.389999,86.189079,3185600
2018-06-26,87.029999,88.099998,86.389999,87.120003,86.917366,1867200
2018-06-27,87.830002,88.599998,84.620003,84.650002,84.453117,2270000
2018-06-28,84.449997,86.739998,84.160004,86.190002,85.989532,2073300
2018-06-29,87.010002,87.910004,86.400002,86.459999,86.258904,1297700
2018-07-02,84.989998,87.809998,84.629997,87.760002,87.555878,1098700
2018-07-03,88.349998,88.410004,85.580002,85.709999,85.510635,1053100
2018-07-05,86.860001,87.949997,85.959999,87.839996,87.635689,1351000
2018-07-06,88.199997,90.680000,87.900002,90.489998,90.279526,1146800
2018-07-09,91.440002,92.199997,90.779999,92.169998,91.955620,1235400
2018-07-10,92.419998,92.690002,91.669998,92.309998,92.095299,1020200
2018-07-11,90.900002,92.000000,90.699997,91.389999,91.177437,1210200
2018-07-12,92.169998,94.440002,92.050003,94.389999,94.170464,1189400
2018-07-13,94.419998,94.919998,93.959999,94.580002,94.360023,954500
2018-07-16,94.650002,94.959999,93.860001,94.169998,93.950966,882400
2018-07-17,92.150002,95.690002,92.150002,95.349998,95.128227,1024700
2018-07-18,95.279999,95.410004,94.349998,94.930000,94.709206,1044000
2018-07-19,94.320000,94.849998,93.750000,94.000000,93.781380,1201900
2018-07-20,94.580002,95.120003,93.699997,93.879997,93.661636,1289100
2018-07-23,93.300003,94.559998,92.589996,94.470001,94.250267,906400
2018-07-24,96.459999,97.110001,94.519997,95.290001,95.068375,1412600
2018-07-25,95.360001,98.029999,95.279999,97.900002,97.672302,1322700
2018-07-26,95.230003,95.870003,94.709999,95.059998,94.838898,1487500
2018-07-27,96.180000,96.239998,91.300003,92.440002,92.225006,2266800
2018-07-30,92.410004,92.470001,88.879997,89.790001,89.581161,1830600
2018-07-31,90.400002,91.809998,89.459999,90.820000,90.608757,1441100
2018-08-01,91.559998,92.339996,90.790001,91.779999,91.566528,1173600
2018-08-02,90.480003,94.489998,90.400002,94.279999,94.060722,1503300
2018-08-03,94.529999,94.849998,93.820000,94.820000,94.599457,1070900
2018-08-06,94.769997,96.000000,94.470001,96.000000,95.776726,1267900
2018-08-07,96.440002,96.989998,96.059998,96.570000,96.345398,901100
2018-08-08,96.349998,97.209999,95.830002,96.739998,96.514992,851800
2018-08-09,96.750000,97.449997,96.459999,96.660004,96.435181,829100
2018-08-10,95.400002,95.980003,94.529999,95.220001,94.998535,1512400
2018-08-13,95.519997,96.769997,94.919998,95.050003,94.828934,1249700
2018-08-14,95.739998,96.419998,94.730003,96.199997,95.976257,847600
2018-08-15,94.750000,95.260002,92.660004,93.889999,93.671623,1706900
2018-08-16,95.260002,95.639999,94.059998,94.410004,94.190422,1012200
2018-08-17,93.900002,94.930000,92.790001,94.459999,94.240288,1144700
2018-08-20,94.919998,94.940002,93.559998,94.320000,94.100616,1221600
2018-08-21,94.879997,96.099998,94.739998,94.970001,94.749107,1255500
2018-08-22,94.519997,95.900002,94.320000,95.669998,95.447487,739600
2018-08-23,95.370003,96.699997,95.099998,95.389999,95.168129,1203800
2018-08-24,95.980003,97.309998,95.980003,97.139999,96.914070,819700
2018-08-27,98.180000,99.099998,97.839996,99.099998,98.869499,1117300
2018-08-28,99.660004,99.830002,98.989998,99.410004,99.178795,755400
2018-08-29,99.699997,101.800003,99.669998,101.709999,101.473434,828300
2018-08-30,101.290001,102.510002,100.639999,101.279999,101.044441,1099800
2018-08-31,101.019997,102.120003,100.820000,101.519997,101.283875,693200
2018-09-04,100.959999,101.220001,99.589996,100.699997,100.465790,768500
2018-09-05,100.330002,100.330002,97.410004,98.089996,97.861847,1439000
2018-09-06,98.139999,98.360001,94.980003,96.320000,96.095970,1777800
2018-09-07,94.930000,97.190002,94.830002,95.720001,95.497375,1632900
2018-09-10,96.599998,96.730003,95.129997,96.160004,95.936348,991900
2018-09-11,95.349998,97.949997,94.910004,97.620003,97.392952,1067900
2018-09-12,97.250000,97.489998,95.410004,97.099998,96.874153,1395100
2018-09-13,98.190002,99.470001,98.190002,99.000000,98.769737,1088400
2018-09-14,99.239998,99.540001,97.739998,98.480003,98.250954,1276600
2018-09-17,98.160004,98.290001,95.489998,95.699997,95.477409,1207200
2018-09-18,95.820000,98.160004,95.760002,97.230003,97.003868,858000
2018-09-19,97.230003,97.699997,95.839996,97.110001,96.884132,661100
2018-09-20,98.379997,99.459999,97.940002,99.129997,98.899437,1174900
2018-09-21,99.800003,100.019997,97.879997,98.120003,97.891792,966500
2018-09-24,96.699997,98.709999,95.889999,98.599998,98.370659,1015700
2018-09-25,98.510002,99.059998,97.879997,98.910004,98.679955,611700
2018-09-26,99.019997,100.879997,98.660004,98.980003,98.749786,898000
2018-09-27,99.790001,101.379997,99.730003,100.660004,100.425880,879900
2018-09-28,100.059998,101.160004,99.790001,100.680000,100.445831,626600
2018-10-01,101.769997,102.500000,100.540001,101.010002,100.775063,1099600
2018-10-02,100.769997,102.110001,100.110001,100.540001,100.306145,638700
2018-10-03,101.430000,101.879997,100.480003,100.830002,100.595482,721400
2018-10-04,99.919998,100.029999,95.480003,96.919998,96.694572,1848100
2018-10-05,96.849998,97.489998,92.690002,94.599998,94.379967,2228100
2018-10-08,93.660004,95.019997,91.139999,93.379997,93.162804,1924700
2018-10-09,93.489998,95.370003,93.050003,93.900002,93.681602,1525300
2018-10-10,92.779999,92.879997,85.449997,85.720001,85.520622,4687200
2018-10-11,84.959999,87.300003,81.730003,83.570000,83.375626,4709200
2018-10-12,87.919998,88.690002,84.870003,88.209999,88.004837,3169800
2018-10-15,87.570000,87.849998,85.389999,85.970001,85.770035,2588100
2018-10-16,87.760002,91.449997,87.489998,90.970001,90.758415,1822600
2018-10-17,91.959999,92.019997,89.220001,91.080002,90.868164,1894900
2018-10-18,90.339996,90.410004,86.089996,87.010002,86.807625,2494800
2018-10-19,88.099998,89.709999,86.040001,86.680000,86.478394,2627400
2018-10-22,87.690002,88.860001,86.220001,87.589996,87.386276,1827800
2018-10-23,84.410004,87.750000,82.410004,87.019997,86.817604,3770600
2018-10-24,86.739998,86.959999,78.650002,78.940002,78.756393,3107000
2018-10-25,81.410004,85.330002,80.650002,84.269997,84.073990,2666100
2018-10-26,78.669998,83.239998,77.629997,80.230003,80.043396,4531600
2018-10-29,82.360001,83.050003,73.709999,77.139999,76.960579,3226900
2018-10-30,76.300003,79.339996,75.580002,79.169998,78.985870,3228300
2018-10-31,81.779999,84.339996,81.769997,82.809998,82.617393,2529800
2018-11-01,83.220001,85.309998,81.959999,85.199997,85.001831,1975200
2018-11-02,84.629997,85.629997,81.360001,82.629997,82.437813,2885300
2018-11-05,82.680000,82.720001,80.220001,82.059998,81.869133,1410200
2018-11-06,82.000000,84.209999,81.809998,83.309998,83.116234,1138500
2018-11-07,85.260002,88.459999,84.930000,88.459999,88.254250,2009500
2018-11-08,87.699997,88.199997,86.519997,87.379997,87.176758,1208300
2018-11-09,85.709999,86.089996,83.040001,84.410004,84.213676,1789200
2018-11-12,83.180000,83.480003,79.120003,79.419998,79.235275,2231000
2018-11-13,80.019997,82.279999,78.959999,79.449997,79.265213,2068500
2018-11-14,80.949997,81.500000,77.300003,78.120003,77.938309,1960600
2018-11-15,77.820000,81.309998,76.529999,80.900002,80.711838,2365900
2018-11-16,79.370003,81.120003,78.699997,80.360001,80.173088,1681700
2018-11-19,79.589996,79.720001,74.620003,75.070000,74.895393,2234500
2018-11-20,71.629997,74.430000,70.500000,72.440002,72.271515,3090600
2018-11-21,74.260002,74.919998,73.250000,73.470001,73.299133,1505400
2018-11-23,72.309998,73.900002,72.269997,72.400002,72.231606,603500
2018-11-26,74.360001,75.809998,73.809998,75.739998,75.563843,1616300
2018-11-27,74.919998,76.620003,74.160004,76.279999,76.102577,1173500
2018-11-28,77.349998,81.120003,76.480003,81.080002,80.891426,2016200
2018-11-29,80.470001,81.669998,79.320000,80.599998,80.412544,1395400
2018-11-30,80.779999,81.849998,80.099998,81.839996,81.649651,1081700
2018-12-03,85.360001,85.540001,83.360001,84.559998,84.363319,1821800
2018-12-04,83.680000,84.160004,77.919998,78.080002,77.898399,2296100
2018-12-06,75.000000,79.199997,74.370003,79.199997,79.015785,3543000
2018-12-07,78.440002,79.389999,73.459999,73.900002,73.728119,2821300
2018-12-10,73.660004,76.120003,72.150002,75.480003,75.304451,3166600
2018-12-11,77.870003,78.000000,74.680000,75.949997,75.773354,2089300
2018-12-12,78.230003,79.680000,77.220001,77.300003,77.120216,1894500
2018-12-13,78.190002,78.949997,76.330002,77.370003,77.190056,1509400
2018-12-14,75.540001,76.089996,73.209999,73.370003,73.199356,1650600
2018-12-17,72.930000,74.050003,69.070000,70.290001,70.126511,3126300
2018-12-18,71.300003,72.449997,69.849998,71.059998,70.894714,2017100
2018-12-19,70.910004,73.180000,66.529999,67.699997,67.542542,3382400
2018-12-20,67.260002,68.720001,63.930000,65.669998,65.517258,4084000
2018-12-21,66.190002,67.089996,60.860001,61.439999,61.297100,5009900
2018-12-24,60.590000,62.139999,58.439999,58.520000,58.383892,2602500
2018-12-26,59.660000,65.680000,58.880001,65.680000,65.572060,4410600
2018-12-27,63.959999,66.250000,61.040001,66.230003,66.121155,3712300
2018-12-28,66.980003,68.330002,65.000000,66.150002,66.041290,2945400
2018-12-31,67.379997,67.820000,65.849998,67.190002,67.079582,2280500
2019-01-02,64.339996,68.459999,64.230003,67.690002,67.578758,2202700
2019-01-03,65.739998,66.279999,62.970001,63.150002,63.046215,2736400
2019-01-04,65.269997,69.300003,64.879997,68.809998,68.696907,3218100
2019-01-07,68.980003,70.949997,68.559998,70.199997,70.084633,2011500
2019-01-08,71.599998,72.059998,69.500000,71.599998,71.482330,1858200
2019-01-09,72.070000,73.330002,71.510002,72.669998,72.550568,2026000
2019-01-10,71.580002,73.190002,70.779999,73.040001,72.919960,1703800
2019-01-11,72.269997,72.709999,71.769997,72.599998,72.480690,1124100
2019-01-14,71.300003,71.900002,70.660004,71.279999,71.162849,1377500
2019-01-15,71.889999,74.250000,71.849998,74.089996,73.968231,2149400
2019-01-16,74.300003,75.330002,73.980003,74.070000,73.948265,1596300
2019-01-17,73.529999,75.800003,73.300003,75.120003,74.996552,1806200
2019-01-18,76.239998,77.349998,75.339996,76.580002,76.454147,2293600
2019-01-22,75.489998,75.580002,72.470001,73.660004,73.538948,2743600
2019-01-23,74.320000,74.970001,72.089996,73.750000,73.628799,2595200
2019-01-24,74.169998,74.889999,73.660004,74.639999,74.517334,1433300
2019-01-25,75.800003,76.900002,75.360001,76.519997,76.394241,1770100
2019-01-28,74.510002,74.559998,73.320000,74.559998,74.437462,1409000
2019-01-29,74.629997,74.669998,72.620003,73.099998,72.979866,1078000
2019-01-30,74.779999,77.389999,74.330002,76.959999,76.833519,2280300
2019-01-31,77.720001,79.870003,77.570000,79.169998,79.039894,2260700
2019-02-01,78.379997,79.540001,78.029999,78.440002,78.311089,1692000
2019-02-04,78.470001,80.370003,78.339996,80.370003,80.237923,1369600
2019-02-05,80.599998,81.980003,80.580002,81.820000,81.685539,1363200
2019-02-06,81.839996,82.129997,80.580002,81.279999,81.146416,1283600
2019-02-07,79.870003,80.239998,77.900002,79.089996,78.960014,3215200
2019-02-08,77.690002,79.370003,77.529999,79.339996,79.209602,1705400
2019-02-11,79.949997,80.349998,78.870003,79.239998,79.109772,1030500
2019-02-12,80.339996,81.809998,80.129997,81.610001,81.475883,1030700
2019-02-13,82.269997,82.779999,81.519997,81.660004,81.525803,1406200
2019-02-14,81.029999,82.440002,80.540001,81.800003,81.665573,2040200
2019-02-15,83.110001,83.110001,81.779999,82.570000,82.434296,1634600
2019-02-19,82.010002,83.360001,82.010002,82.839996,82.703850,1261500
2019-02-20,82.989998,83.610001,81.940002,82.830002,82.693871,1658200
2019-02-21,82.360001,82.800003,81.330002,82.150002,82.014999,1366400
2019-02-22,82.529999,83.510002,82.440002,83.400002,83.262932,1003500
2019-02-25,84.629997,85.099998,83.889999,84.000000,83.861954,1133000
2019-02-26,83.500000,84.680000,83.349998,84.150002,84.011703,1150600
2019-02-27,83.440002,84.239998,82.279999,84.010002,83.871933,1172400
2019-02-28,83.480003,84.220001,83.169998,83.620003,83.482574,788000
2019-03-01,84.830002,85.029999,83.639999,84.839996,84.700562,933200
2019-03-04,85.739998,86.129997,82.919998,84.800003,84.660645,1788100
2019-03-05,84.870003,85.430000,84.080002,84.919998,84.780434,848300
2019-03-06,85.019997,85.080002,83.669998,83.919998,83.782082,1235500
2019-03-07,83.470001,83.559998,81.269997,81.879997,81.745430,2105900
2019-03-08,80.019997,81.669998,79.849998,81.589996,81.455902,1593600
2019-03-11,82.239998,85.099998,82.239998,85.000000,84.860313,1118100
2019-03-12,85.400002,86.360001,85.050003,85.959999,85.818733,1362300
2019-03-13,86.790001,88.110001,86.589996,87.209999,87.066673,1245900
2019-03-14,87.269997,87.500000,86.839996,86.879997,86.737213,694400
2019-03-15,87.559998,89.010002,87.470001,88.370003,88.224777,1150800
2019-03-18,88.419998,89.440002,88.070000,88.830002,88.684021,1163300
2019-03-19,89.610001,90.440002,88.750000,89.470001,89.322960,1319600
2019-03-20,89.430000,91.190002,88.629997,90.139999,90.055267,1748400
2019-03-21,89.559998,93.160004,89.540001,92.910004,92.822678,1515900
2019-03-22,92.089996,92.599998,88.639999,88.750000,88.666580,2686800
2019-03-25,88.180000,89.089996,87.230003,88.519997,88.436798,2231300
2019-03-26,89.800003,90.900002,88.400002,89.320000,89.236046,1381900
2019-03-27,89.500000,89.930000,86.849998,88.260002,88.177040,1544500
2019-03-28,88.550003,89.160004,87.480003,88.540001,88.456779,1416500
2019-03-29,89.800003,90.010002,88.820000,89.930000,89.845474,1413900
2019-04-01,91.610001,92.440002,90.959999,92.339996,92.253197,1291700
2019-04-02,92.410004,93.080002,91.949997,92.910004,92.822678,1070100
2019-04-03,93.949997,95.120003,93.379997,93.980003,93.891670,1416800
